feature_id,Adipocyte,Cardiomyocyte,Cycling cells,Endothelial,Fibroblast,Lymphoid,Mast,Myeloid,Neuronal,Pericyte,vSMCs
ENSG00000112759,0.0005324752,0.33541903,0.16632497,0.0443122,0.07528395,0.03344908,0.0005472288,0.042183943,0.024068816,0.07474813,0.02444641
ENSG00000096384,0.6661849,0.41136035,0.23426847,0.23586689,0.19174501,0.18925881,0.15210633,0.17422159,0.24364491,0.24472648,0.20300399
ENSG00000124608,0.3247157,0.08491729,0.058193676,0.01968805,0.047242854,0.04374587,0.057424698,0.03195914,0.038193334,0.039554182,0.027060663
ENSG00000096401,0.00053669536,0.28243643,0.14616184,0.10123151,0.1172995,0.07621341,0.12227456,0.09984141,0.13923202,0.08953378,0.14792193
ENSG00000286417,0.0005343984,0.03363011,0.11127148,0.0016894302,0.00447576,0.039726213,0.00054358935,0.0032021895,0.011876578,0.0072617168,0.0595228
ENSG00000196284,1.137247,1.5588846,0.66975546,0.27047727,0.38129336,0.5519786,0.5505699,0.4424888,0.7648546,0.3772401,0.47059897
ENSG00000124813,0.523475,0.34884906,0.31317067,0.024798375,0.13574065,0.5142531,0.5313182,0.15531297,0.106582604,0.05605066,0.044847094
ENSG00000112782,0.66714805,5.765028,0.3537438,2.0962567,0.1982057,0.28817979,0.28043473,0.17400853,0.36577654,0.1973879,0.27593863
ENSG00000231769,0.00053554296,0.08402387,0.0005451684,0.02567981,0.0012414354,0.018947314,0.00053448783,0.0019723563,0.000531853,0.0022280216,0.0005340382
ENSG00000001561,0.33975944,0.13790825,0.084267594,0.036161743,0.00882354,0.043009784,0.0005396048,0.025189461,0.043335557,0.013697242,0.025460541
ENSG00000172348,1.4444629,18.853464,1.1233108,1.0292318,0.95737374,1.0485511,1.0497088,0.8688239,1.115241,1.8915026,3.945591
ENSG00000236466,0.32872042,0.4853856,0.062258314,0.014841622,0.018840838,0.016714606,0.00053581584,0.01629006,0.016416524,0.01799229,0.110560134
ENSG00000146233,0.000545192,0.5010032,0.035452593,0.023294771,0.026947794,0.0005304017,0.00052988966,0.016935557,0.036622945,0.027451636,0.047762338
ENSG00000153291,0.31940198,1.0586469,0.08274663,0.07984706,0.14510964,0.04033687,0.08534495,0.035167865,0.089186214,0.1380909,0.17766705
ENSG00000242973,0.0005335979,0.1110414,0.00052905566,0.0032966498,0.0049568587,0.00054216833,0.0005226225,0.0005008954,0.00052568025,0.008701607,0.000537254
ENSG00000180113,0.0005381744,0.086874425,0.03979529,0.0035437942,0.004335044,0.011859069,0.0005476292,0.0040500234,0.00052842224,0.0033743193,0.0005308342
ENSG00000146070,0.00054890703,0.0008459614,0.0005378029,0.0026343528,0.0011493814,0.0005277053,0.0005469774,0.057848606,0.028163046,0.0031538473,0.0005318357
ENSG00000069122,0.0005419019,0.029530797,0.1441042,1.5636677,0.033233203,0.035392568,0.0005336643,0.0442712,0.12717979,0.39351252,0.11580604
ENSG00000146072,1.2123137,0.011645988,0.24857122,0.009628337,0.13277583,0.030438067,0.09430572,0.25169832,0.043435007,0.26196805,0.05694573
ENSG00000198087,0.49438858,0.5855266,0.5687455,0.42037308,0.2518984,0.13557005,0.27850258,0.34767738,0.18072422,0.13714485,0.19812465
ENSG00000124818,0.00053738593,0.000839691,0.043336164,0.10152634,0.0011811865,0.0005207762,0.0005333017,0.0028063615,0.019172851,0.0032081692,0.0005319264
ENSG00000244694,0.00052944326,0.011377508,0.0005369299,0.12184229,0.04031816,0.018917574,0.0005445852,0.004764068,0.032957584,0.020280514,0.08189992
ENSG00000286811,0.00052632653,0.010950457,0.0005409496,0.09345329,0.029914469,0.0005225312,0.000527103,0.0062084002,0.032289505,0.007622781,0.047548007
ENSG00000146085,0.32625148,0.23443799,0.12900297,0.0422868,0.07366874,0.037587356,0.05467768,0.042133976,0.057675723,0.062304497,0.034939997
ENSG00000031691,0.00053824886,0.042186305,0.18885109,0.025266934,0.021811752,0.019018477,0.05823087,0.029691048,0.031037956,0.032594617,0.027529696
ENSG00000235122,0.00052884157,0.0021260895,0.0005428171,0.0011529794,0.00063307455,0.00053323206,0.0005401188,0.0022620596,0.0005260096,0.00050310243,0.0005266031
ENSG00000096093,0.0005321808,0.28099304,0.21308355,0.0766844,0.20455411,0.03648239,0.086364806,0.08466788,0.11294884,0.11051785,0.07599894
ENSG00000065308,0.0005316114,0.29079977,0.10759912,0.12065381,0.19507764,0.016216982,0.14721279,0.10544403,0.20872456,0.050076094,0.13870583
ENSG00000225791,0.00053069205,0.06700013,0.00051827537,0.009995123,0.023760738,0.0005185897,0.0005291336,0.026309494,0.04556543,0.0076170196,0.0005406365
ENSG00000170899,0.0005230802,0.17794599,0.037738655,0.030433442,0.13653792,0.01158547,0.055091646,0.015080823,0.09334021,0.05091408,0.04635595
ENSG00000112144,0.0005261011,0.44649175,0.17311847,0.058851685,0.07373191,0.073614016,0.08511311,0.078640506,0.10994687,0.06281056,0.03387158
ENSG00000112146,0.3180698,0.58999527,0.32813087,0.13458338,0.22436763,0.15208778,0.09133111,0.14412907,0.15353137,0.1245946,0.16895077
ENSG00000012660,1.1513684,0.4912569,0.96822184,0.3356846,0.21017584,0.33610523,0.72279453,0.22036736,0.20843071,0.31784517,0.36916098
ENSG00000001084,0.49690443,0.53166133,0.061055403,0.091217056,0.06807727,0.056421585,0.00052778766,0.098378904,0.022252142,0.06612078,0.024003062
ENSG00000124743,0.3211701,3.6178243,0.18918711,0.14353767,0.11785944,0.15046917,0.23666006,0.13401887,0.14241223,0.14099549,0.073393896
ENSG00000137269,0.0005426147,0.7491718,0.11993812,0.056840308,0.064097226,0.06801978,0.051391155,0.047208566,0.15177132,0.036685947,0.073602244
ENSG00000146147,3.253706,27.673002,1.350391,1.5339844,1.6137762,1.7497754,1.8408897,1.3552946,1.6850501,1.6076341,1.6048046
ENSG00000235050,0.6671004,3.1904254,0.10071592,0.099101156,0.11828347,0.107616805,0.082431674,0.123663016,0.12560606,0.098899566,0.1570156
ENSG00000137251,0.0005333851,0.07856827,0.00054356037,0.0015006178,0.0030074713,0.0005326986,0.0005324507,0.002080506,0.0005362818,0.0029139908,0.0005249003
ENSG00000168143,0.0005281618,0.06497766,0.0005403622,0.0038941784,0.004141176,0.0098120505,0.0005317072,0.0025620891,0.06277689,0.0023677938,0.0154254
ENSG00000146151,0.00054696185,0.004269602,0.039873265,0.0068519036,0.18654235,0.04502256,0.0005387606,0.005836893,0.012415498,0.44506857,0.20507342
ENSG00000112175,0.0005364154,0.010139738,0.10281001,0.0032932889,0.114426844,0.103338435,0.0005407939,0.005141622,0.010615661,1.4675316,0.53691214
ENSG00000124749,0.32054138,1.4229054,0.10187768,0.06619691,0.13575019,0.121784784,0.11362226,0.072012626,0.6281304,0.25081474,0.21692593
ENSG00000151914,2.0661685,16.057074,2.3245308,1.5688015,3.188237,0.9205174,1.0971612,1.5562873,7.8069625,1.4110496,1.9529284
ENSG00000151917,0.00053687143,0.017151589,0.00052791776,0.0009075947,0.013923097,0.0005286011,0.00053962215,0.0029864267,0.050165553,0.0055526495,0.01877934
ENSG00000168116,0.00053632556,0.100754976,0.12864561,0.032365475,0.04830874,0.069982186,0.09032036,0.042743932,0.0300686,0.041993108,0.056634184
ENSG00000112200,0.0005343565,1.0642574,0.47469002,0.23883489,0.40454853,0.26553142,0.71698415,0.31182736,0.2547861,0.22865812,0.3159785
ENSG00000226803,0.00053134694,0.41441804,0.033035137,0.05739723,0.13111064,0.049125683,0.30263922,0.054911904,0.058348726,0.07241671,0.12156583
ENSG00000112208,0.3275786,0.36240143,0.08136064,0.017126985,0.1721193,0.028756285,0.0005274372,0.036654297,0.030703124,0.025273945,0.09137883
ENSG00000112210,0.00054033904,0.06442605,0.08456701,0.015412278,0.13400786,0.016250303,0.0005378248,0.012260519,0.030802406,0.0067620073,0.025507212
ENSG00000146143,0.5072947,0.3195067,1.6053743,0.15222003,0.28816867,0.2669995,0.2592037,0.2681368,0.18259059,0.18877596,0.18491852
ENSG00000272316,0.33058843,0.08704238,0.10902193,0.018596131,0.059787646,0.036844976,0.056944985,0.04533977,0.051999904,0.028695202,0.036459167
ENSG00000225096,0.0005433801,0.007401972,0.0005402527,0.08664022,0.6705626,0.024040869,0.05699009,0.011174562,0.03008398,0.06963979,0.17229496
ENSG00000112232,0.0005381905,0.0071941135,0.697054,0.008779658,0.010945075,0.0005084347,0.7767657,0.59756446,0.028584717,0.026148785,0.0005321696
ENSG00000118482,0.67682475,0.9668648,0.40870026,0.33288354,0.60998327,0.35420585,0.39696372,0.46357265,0.3922257,0.3254351,0.3371466
ENSG00000188107,0.51277786,0.16119722,0.054624774,0.047132522,0.57814413,0.07644481,0.18228766,0.08114861,0.05593285,0.040347908,0.10623616
ENSG00000285838,0.0005304653,0.001128738,0.0005332217,0.0004375908,0.08494194,0.012785196,0.00053710677,0.0028691038,0.0005278776,0.0025413223,0.019736877
ENSG00000288088,0.00053039484,0.0015965389,0.00053983735,0.0009931972,0.0032768052,0.00053557096,0.0005404198,0.00050697295,0.000533666,0.00049494195,0.00052627194
ENSG00000230910,0.0005246359,0.0010749339,0.040953655,0.0012000479,0.19879204,0.018868404,0.00053597474,0.0024713697,0.21053752,0.16850844,0.119042896
ENSG00000135298,0.000539587,0.124024376,0.41027448,0.13900931,5.495994,0.4323158,0.079943754,0.18408255,8.5122385,2.0771432,1.7422599
ENSG00000168216,0.51057905,1.5024662,0.38744423,0.2537619,0.35417023,0.3707914,0.3280314,0.34670123,0.3388466,0.3022017,0.20721965
ENSG00000082293,0.6969747,1.0632699,0.08026089,0.0412649,0.03924227,0.08265438,0.1475302,0.034714743,0.087173656,0.0460716,0.08577201
ENSG00000082269,0.8324418,1.2603713,0.68199253,0.27127963,0.34556875,0.16057211,0.4610723,0.3457834,0.24487801,0.26764527,0.2542908
ENSG00000154079,0.00053920125,0.12358953,0.15199007,0.02409093,0.036829244,0.017132787,0.00053407,0.03277689,0.039227925,0.028615633,0.05798845
ENSG00000112305,0.52080077,1.3403354,0.42972004,0.30100563,0.32138294,0.38550046,0.2741337,0.38164008,0.28132924,0.25770772,0.25833637
ENSG00000232295,0.00053887465,0.46419734,0.035438754,0.08340734,0.024564832,0.02780653,0.000525905,0.032395877,0.07085621,0.10245441,0.1245184
ENSG00000119900,0.0005500678,0.0795958,0.44215736,0.064366624,0.118858755,0.06462227,0.08594785,0.3804876,0.33282924,0.090433925,0.10156147
ENSG00000233237,0.00052855496,2.90324,0.42166933,0.5580885,0.30223566,0.21539631,0.2969429,0.28850767,0.48082638,0.49816552,0.57513916
ENSG00000079841,0.00054742536,0.007856733,0.06482889,0.0071617044,0.003941143,0.024245197,0.0005375961,0.0030543916,0.011695076,1.1021136,0.3473719
ENSG00000185760,0.0005282311,0.008072529,0.5007507,0.002146411,0.0058220276,0.4839574,0.43614504,0.003369283,0.02581371,0.0036152294,0.0845928
ENSG00000135314,0.00053427083,0.05281218,0.10545657,0.0027596084,0.08799472,0.01437539,0.05831742,0.0025598654,0.03449294,0.051497594,0.056627013
ENSG00000229852,0.0005342048,0.080956556,0.057749473,0.004117885,0.10469634,0.07421862,0.08402834,0.009921774,0.08861517,0.04880412,0.07540491
ENSG00000164430,0.0005479535,0.0037324785,0.6292348,0.04232397,0.06675632,0.17170495,0.09306,0.12955014,0.03136156,0.02770064,0.07055278
ENSG00000135297,0.0005373278,0.31841984,0.21732067,0.07192106,0.0987523,0.09936514,0.088719256,0.101386346,0.07511855,0.055620875,0.043528702
ENSG00000156508,1.4387616,0.21690056,0.42158046,0.51424485,0.47994736,0.41730335,0.24299406,0.37489727,0.40305048,0.41110998,0.51011115
ENSG00000119899,0.0005306412,0.68029517,0.10023646,0.10346066,0.21351673,0.09849352,0.21502253,0.21491024,0.12800989,0.051184308,0.117366664
ENSG00000156535,0.00051674276,0.33455822,0.17331554,0.16533655,0.07901035,0.02919453,0.14949279,0.045412604,0.010725357,0.022041732,0.025215086
ENSG00000223786,0.0005466116,0.006227995,0.0005209547,0.11485993,0.2661411,0.023387266,0.00053653447,0.003176291,0.012049176,0.0065540303,0.017079607
ENSG00000272243,0.00053435116,0.0012260522,0.00053009385,0.0039550355,0.022514323,0.0005329288,0.00053680374,0.00048859185,0.0005201503,0.0022722408,0.00053094694
ENSG00000111799,0.99185824,0.044193525,0.12205667,0.06736491,2.00166,0.09753327,0.00052956055,0.05239949,0.09131919,0.17242275,0.1585906
ENSG00000112695,0.0005427347,0.284408,0.21364392,0.099763475,0.104133755,0.1373588,0.117720984,0.07571286,0.13155745,0.1539377,0.10186686
ENSG00000112697,0.4949462,0.20042413,0.16963112,0.10839222,0.103933334,0.09303617,0.08981395,0.08225029,0.10803811,0.08962498,0.11675809
ENSG00000225793,0.000535065,0.16657984,0.0005266053,0.007508397,0.031029098,0.023281913,0.0564553,0.0140640745,0.03777976,0.015804255,0.025824444
ENSG00000118407,1.7707567,12.466604,0.58729297,0.6153312,1.6188451,0.5631864,0.72481924,0.5672422,0.5784362,1.0629047,1.9089687
ENSG00000237174,0.3381435,0.2844646,0.0005390494,0.0058048125,0.022817604,0.018229052,0.05711688,0.0028007762,0.00998244,0.014125748,0.027346702
ENSG00000112701,1.8883255,2.4007938,1.2741562,0.55437165,1.0299677,0.66808915,0.8653967,0.87220854,0.6629382,0.74267846,0.8047483
ENSG00000196586,0.3287577,0.6258068,0.08053529,0.38281518,0.31000546,0.076787345,0.085609846,0.04380332,0.18979476,0.23792957,0.20846947
ENSG00000236635,0.00053947826,0.0020922325,0.0005318875,0.0010215971,0.003373762,0.0005276809,0.0005266247,0.002264229,0.0005373718,0.00050739804,0.019299397
ENSG00000271945,0.0005416598,2.025939,0.05599964,0.08255321,0.4849095,0.06550732,0.1449074,0.07454036,0.029290704,0.26563045,0.30515137
ENSG00000269964,0.0005336582,0.17919698,0.04022234,0.0024710628,0.004212583,0.011915395,0.0005351599,0.007051549,0.011411784,0.007528735,0.037766505
ENSG00000146243,0.6715871,1.097618,0.2354412,0.0810215,0.19046222,0.10377849,0.2749026,0.084726475,0.15164767,0.10620754,0.18487659
ENSG00000146247,0.8238385,2.154541,1.2377557,0.5639002,0.65694195,0.66180205,1.0259801,0.890381,0.69865113,0.5675083,0.63056785
ENSG00000118418,0.00053606887,1.5828174,0.47353715,0.20261444,0.20526189,0.18136124,0.30633444,0.26190537,0.1558849,0.19117692,0.2612337
ENSG00000135338,0.00054107886,0.06001675,0.0005279188,0.023772167,0.045351084,0.0005281421,0.00054727116,0.009541923,0.04382624,0.04888757,0.04544872
ENSG00000287811,0.0005312877,0.14176072,0.00053203985,0.0091263885,0.019124556,0.023850821,0.0005396581,0.00563775,0.053432874,0.004791138,0.027659474
ENSG00000198478,0.35099334,0.16395886,0.037798963,0.10283355,0.028184773,0.011444519,0.056382332,0.016291132,0.024115551,0.0067859543,0.025844833
ENSG00000112742,0.00053909986,0.00041459897,0.64491004,0.0010215455,0.0012892596,0.01351411,0.00052183936,0.0030903034,0.0005184076,0.00050186564,0.0005453654
ENSG00000083123,1.1545068,2.5578856,0.38690984,0.2592598,0.37364528,0.21646155,0.4287049,0.27097043,0.38708076,0.23152067,0.43127996
ENSG00000112773,0.30629352,6.983577,0.6114093,0.38207048,0.9089476,0.40482935,0.62808967,0.57254547,0.6160908,0.63466656,0.682263
ENSG00000226453,0.00052989373,0.3182022,0.33430856,0.012188748,0.027875789,0.011572213,0.12523249,0.14716245,0.052640807,0.0064981333,0.0005389869
ENSG00000005700,0.4902249,1.737006,0.646903,0.25876778,0.47765163,0.3044948,0.343277,0.42739663,0.36099264,0.2888485,0.4067823
ENSG00000118420,0.3411255,0.28368047,0.17579435,0.1180189,0.21670456,0.119011454,0.088577606,0.22069067,0.15062149,0.13436401,0.09587949
ENSG00000083097,0.99050784,1.3527477,0.387358,0.25271758,0.37713593,0.30377024,0.4265743,0.33373773,0.28806293,0.25689578,0.26579693
ENSG00000013375,0.527842,0.16348755,0.17448089,0.04431371,0.23324077,0.050214693,0.055068344,0.04611637,0.050216738,0.05566708,0.065236054
ENSG00000065833,0.69436663,0.92207706,0.89873147,0.060127303,0.11496364,0.06101493,0.34274215,1.2676183,0.07622018,0.08093257,0.10511283
ENSG00000065609,0.00051950733,0.05879959,0.0005363205,0.0014298543,0.0016514421,0.020201337,0.00053374056,0.0020484796,0.01257252,0.002736683,0.00052499643
ENSG00000065615,0.50047964,0.1562061,0.37584028,0.06929826,0.17247137,0.09176304,0.18589137,0.35403153,0.12797442,0.08035691,0.18720181
ENSG00000135324,0.0005326289,0.00058446534,0.000531924,0.002131876,0.009107177,0.0005240694,0.00054386794,0.0004856375,0.00052179984,0.00050494703,0.000534595
ENSG00000135315,0.00053014205,0.1810659,0.37530267,0.105007716,0.21094581,0.09034938,0.15599807,0.12557942,0.09904526,0.08069959,0.16898419
ENSG00000112837,0.33186704,0.005116877,0.039021812,0.0062845247,0.47581708,0.029862845,0.00053138955,0.015724646,0.023216411,0.055769254,0.29277354
ENSG00000228290,0.0005330766,0.00032845922,0.00052803045,0.0004471427,0.037171055,0.013455196,0.00052606594,0.0023683694,0.0005198669,0.013183749,0.032257903
ENSG00000135317,0.31332123,1.1363662,0.9279037,0.3605471,0.48592,0.44437873,0.47832683,0.53301436,0.31974927,0.27758402,0.34334618
ENSG00000135316,0.32109573,0.45098963,0.3898074,0.18952483,0.2737638,0.09636939,0.22318518,0.2352618,0.1707388,0.15107137,0.25745556
ENSG00000203875,0.3140914,0.43967217,0.15318677,0.08692623,0.17473073,0.058017462,0.17503333,0.09848153,0.09362022,0.06487681,0.14985183
ENSG00000188994,0.9946476,2.3777676,1.3460417,0.5398477,0.7140617,0.6796893,0.886862,0.77261806,0.59294343,0.5439053,0.6265996
ENSG00000111850,0.8220836,1.3507982,0.16693509,0.11069039,0.19976912,0.12813947,0.17889412,0.16078986,0.18094166,0.15333502,0.1548498
ENSG00000272514,0.0005330661,0.025527166,0.04283461,0.0025392917,0.0037903388,0.0005101707,0.00054475566,0.002486894,0.0005204316,0.002729036,0.00052578154
ENSG00000164414,0.6709808,0.26193863,0.13086279,0.10572665,0.11202652,0.0927092,0.08655346,0.099925645,0.08010551,0.062047273,0.06429455
ENSG00000146282,0.67042935,0.6200612,0.45777783,0.1960803,0.31966025,0.19043492,0.21342514,0.24302784,0.16803737,0.19662286,0.30356005
ENSG00000135336,0.48788685,0.68862706,0.54787433,0.1308933,0.20775615,0.19077311,0.21273921,0.16151059,0.16680665,0.11694013,0.23828934
ENSG00000135334,0.00054434914,0.20134862,0.26101738,0.06329956,0.066908464,0.06528964,0.19098836,0.13446186,0.044039246,0.045759775,0.07411677
ENSG00000118432,0.0005473742,0.00029632405,0.0005333658,0.001068248,0.00065668667,0.0005254036,0.0005358464,0.00049062853,0.07158239,0.0026266046,0.0005273206
ENSG00000111880,1.3244039,0.8912249,0.81645864,0.30946195,0.4183591,0.45349115,0.3015288,0.426057,0.21233977,0.32655585,0.41841257
ENSG00000146278,0.31570673,0.6229261,0.254553,0.25338036,0.32164195,0.21683556,0.12008854,0.21464372,0.2859584,0.27567068,0.39262354
ENSG00000288009,0.0005337644,0.10956784,0.0005319864,0.0043327366,0.014209617,0.01818623,0.056364197,0.011906506,0.019594401,0.00922329,0.037318744
ENSG00000146281,0.00053139054,0.6307844,0.2182609,0.04645822,0.05355025,0.058964957,0.08349211,0.043146864,0.052436024,0.047795355,0.0906547
ENSG00000198833,0.0005372545,0.2665782,0.059637878,0.22425687,0.19373631,0.067491144,0.12030551,0.06254937,0.099149294,0.12373252,0.19623275
ENSG00000025039,0.00053705176,0.4542236,0.060755245,0.033860054,0.023020217,0.023773376,0.08551869,0.06958785,0.030037457,0.024862498,0.05503023
ENSG00000135299,0.00053694285,0.5649042,0.10229383,0.14426537,0.29943964,0.120442174,0.12033919,0.1277842,0.17896666,0.095096216,0.20091991
ENSG00000083099,0.00053545047,0.24467354,0.07943363,0.05082946,0.10621984,0.04962116,0.0005245777,0.059947778,0.07198168,0.0709824,0.064420715
ENSG00000112159,0.8411044,0.99120134,0.29872653,0.19114728,0.31520107,0.17297965,0.24120489,0.19297986,0.21935456,0.17021993,0.20557861
ENSG00000118412,0.6903683,0.36990502,0.41645834,0.13029908,0.1373401,0.104320966,0.2806144,0.14716335,0.14102766,0.08243336,0.08499687
ENSG00000112182,0.000534596,0.94610626,0.19153127,0.19938251,0.7358113,0.7224273,0.30132937,0.12998837,1.2769883,0.14973436,0.20568174
ENSG00000135341,0.31860232,0.5713377,0.48717564,0.21568348,0.214249,0.26215175,0.24809149,0.2574049,0.16624396,0.15821089,0.15612754
ENSG00000285961,0.0005424897,0.5484911,0.038090963,0.0063205212,0.007295589,0.017019015,0.0005328037,0.010834633,0.13325089,0.008818067,0.020232154
ENSG00000135333,0.000527428,0.6446032,0.00053891924,0.045415916,0.027864387,0.029627835,0.052017402,0.022806462,0.373574,0.048792887,0.04163402
ENSG00000287683,0.000532117,0.19158265,0.00053655496,0.0045595234,0.0037532873,0.012003415,0.0005297942,0.0044263555,0.13292325,0.014164433,0.016697237
ENSG00000172469,0.34369156,0.028766159,0.10577385,0.02805948,0.061346322,0.045319613,0.0005402071,0.031463698,0.030818224,0.02958336,0.068399265
ENSG00000172461,0.3658374,0.00084302376,0.0005381714,0.0026413477,0.0011951086,0.013894894,0.00051293673,0.00227459,0.000536452,0.0025067697,0.0005225739
ENSG00000233797,0.0005294264,0.05161141,0.1218141,0.05106551,0.06470084,0.042430736,0.0005429917,0.05675831,0.021802817,0.05486722,0.08785294
ENSG00000014123,0.0005426853,0.49572283,0.12963155,0.11983974,0.1925113,0.13118574,0.15074298,0.19234873,0.16132097,0.15630782,0.08382793
ENSG00000112214,0.00053889095,0.0012318967,0.00054517144,0.019805288,0.00077102997,0.00051885174,0.00054395443,0.0028154147,0.0005197199,0.30735302,0.17393577
ENSG00000123545,0.34294078,0.28189835,0.103729896,0.015222979,0.047226977,0.063584045,0.0005407834,0.05025083,0.034579743,0.081272714,0.024631502
ENSG00000186231,0.00054131454,0.21463127,0.00053574017,0.006755374,0.0056633004,0.018463058,0.056007765,0.006325285,0.032179166,0.0020198098,0.000527688
ENSG00000146263,0.0005395707,0.22393344,0.49904415,0.10730771,0.11680464,0.11231293,0.18589316,0.1434487,0.06106348,0.07337115,0.13882504
ENSG00000271860,0.00054765557,0.069891945,0.00053603435,0.0035397492,0.002275556,0.0005227271,0.000532664,0.0036862697,0.019410476,0.00735024,0.0005306232
ENSG00000112234,0.31472012,0.74103177,0.41153222,0.20342281,0.29183298,0.24300712,0.33787844,0.26686993,0.20301872,0.21060005,0.20585345
ENSG00000132423,0.0005335056,0.18185557,0.039226193,0.014811321,0.014099884,0.029729765,0.0562789,0.020437736,0.017326707,0.007633068,0.00051931496
ENSG00000132424,0.6512203,3.1245534,0.9983783,0.53839284,0.95241195,0.6458843,0.9316976,0.70644265,0.60166276,0.61070764,0.613228
ENSG00000228506,0.00053750887,0.22988285,0.15471151,0.03232236,0.05690618,0.05057294,0.056944124,0.03756834,0.043190576,0.03192169,0.04711291
ENSG00000123552,0.0005342683,0.59291667,0.18711455,0.14141257,0.2568412,0.06687348,0.08771428,0.13341434,0.13401812,0.11597267,0.1840009
ENSG00000279170,0.5086176,1.2108365,0.23317857,0.18035929,0.39653268,0.15831754,0.20893526,0.1655921,0.31673282,0.25286213,0.33657616
ENSG00000112237,0.0005453253,0.80064917,0.12605536,0.1597313,0.2327338,0.0690832,0.18060316,0.16239215,0.1114385,0.12817565,0.15413824
ENSG00000152034,0.0005389371,0.0005984888,0.0005205126,0.0010042852,0.00061242445,0.0005223251,0.0005405685,0.00049253175,0.00052876497,0.00049996446,0.00054206926
ENSG00000112249,1.3138655,1.1995502,0.96551335,0.49655083,0.9423243,0.746113,0.4310961,0.46925277,0.51690334,0.45702368,0.43642497
ENSG00000164418,0.00053175073,2.2363548,0.23814921,0.24674076,0.23966105,0.26345593,0.3024066,0.13838172,1.6067259,0.14806385,0.15710205
ENSG00000085382,0.00052577566,0.28754184,0.44337773,0.20966168,0.12310375,0.095823884,0.00052361557,0.0914071,0.1404544,0.1131242,0.09336108
ENSG00000112276,0.00052075274,0.52775866,0.0359595,0.023279946,0.03306259,0.011088675,0.15241727,0.026821876,0.050712407,0.038027104,0.025230866
ENSG00000203808,0.0005379221,0.3790292,0.061688296,0.019927682,0.016131112,0.016612677,0.0005373444,0.021758348,0.044231925,0.014746254,0.03582435
ENSG00000132429,0.0005374806,0.2989581,0.0005368618,0.004442006,0.008247193,0.02450498,0.0005302777,0.009066407,0.03926105,0.005603608,0.027246343
ENSG00000085377,0.49481913,0.3973162,0.32287192,0.08723281,0.1690916,0.12608932,0.21251872,0.16908473,0.14030784,0.08611047,0.136272
ENSG00000286084,0.0005352682,0.0092183,0.04191862,0.0019093857,0.005329266,0.027668882,0.0005459517,0.002732365,0.012963704,0.0004941814,0.019081036
ENSG00000057657,0.0005367364,0.0035336446,0.35271716,0.009340263,0.003877582,0.3273599,0.18950908,0.21245816,0.018370774,0.023516962,0.00052345137
ENSG00000057663,0.32847032,0.60776,0.5922298,0.23368461,0.25774598,0.3236805,0.24635378,0.34937713,0.2289228,0.1950223,0.17999403
ENSG00000112297,0.0005409957,0.037424702,0.40756053,0.039343104,0.016977746,0.62551343,0.39018476,0.16780743,0.020647721,0.007866888,0.054636706
ENSG00000130347,0.33809742,0.33490387,0.037370905,0.023036785,0.04560633,0.022518214,0.15332648,0.045322455,0.05775819,0.03553152,0.077085555
ENSG00000130348,0.5218272,0.50614774,0.24161379,0.0745716,0.08534373,0.08444187,0.09095767,0.10375775,0.09122458,0.092331074,0.06390961
ENSG00000235142,0.00052696565,0.0034252107,0.0005382208,0.00044597397,0.00079240534,0.00053918804,0.00052814774,0.000508813,0.0005289671,0.0004932202,0.0005409524
ENSG00000130349,0.0005224861,0.30556834,0.12725298,0.04109191,0.056937054,0.086257815,0.0005393666,0.049832117,0.03674007,0.030707864,0.026057381
ENSG00000164494,0.9969517,1.6601627,0.685658,0.36936152,0.5066676,0.3873871,0.75523525,0.57350224,0.34590322,0.29922327,0.35578364
ENSG00000112320,0.8427803,1.3651384,0.08191255,0.17048086,1.7602161,0.1038187,0.15230815,0.08488862,0.18785506,0.5436111,0.7486174
ENSG00000146285,0.00052973593,0.0009655614,0.043377314,0.0018488849,0.0007032978,0.42101035,0.13782923,0.002337442,0.0005286826,0.0025745376,0.020471942
ENSG00000025796,0.9649538,0.7891533,0.59154797,0.25311217,0.4499228,0.15243383,0.58879894,0.3982086,0.3210439,0.21562731,0.30633816
ENSG00000081087,0.00054345827,0.14804623,0.20397457,0.078364156,0.106358185,0.09920386,0.18599348,0.128507,0.10814496,0.07348378,0.073252395
ENSG00000112335,0.9814734,0.5126835,0.3883415,0.15997237,0.19086874,0.17405784,0.18168944,0.25092554,0.16038497,0.12419535,0.14476876
ENSG00000135537,0.32468837,1.1668677,0.27417952,0.10549798,0.13429506,0.09776893,0.21523651,0.16130808,0.11577471,0.16265024,0.23740236
ENSG00000287044,0.5201835,0.22513716,0.08334524,0.0112939365,0.01797177,0.00051685574,0.00054435915,0.013128323,0.030632189,0.023015037,0.04275297
ENSG00000118689,1.0070859,2.5954032,2.156699,0.6298212,1.3579093,0.41310346,1.1747419,2.2019823,0.7562969,0.682076,0.80028665
ENSG00000286511,0.0005350479,0.17374068,0.00053141714,0.013742684,0.037285756,0.02789796,0.055734057,0.013033963,0.051131178,0.01806596,0.024848137
ENSG00000118690,0.31130466,1.0109715,0.6354726,0.09699841,0.18171556,0.13203967,0.18117568,0.68852276,0.1726547,0.19259772,0.24510477
ENSG00000080546,0.6636611,3.6776552,0.6187101,0.33695942,0.49758887,0.40352103,0.66172695,0.87649107,0.314859,0.5360632,0.67186433
